1 2 3 4 5 6
1 17 18 11959 5 16227
75 8 9 11964 5 16227
1 17 18 11959 5 16227
44 8 9 11966 5 16227
1 17 18 11959 5 16227
7 8 9 16961 5 16170
48 8 9 11971 5 16227
1 17 18 11959 5 16227
52 8 9 11972 5 16227
1 17 18 12290 5 16170
1 17 18 11959 5 16227
50 8 9 11973 5 16227
1 17 18 11959 5 16227
139 8 9 11985 5 16227
1 17 18 11959 5 16227
143 8 9 11974 5 16227
1 17 18 11959 5 16227
7 8 9 11975 5 16227
50 8 9 16962 5 14391
1 17 18 11959 5 16227
1 17 18 14392 5 14391
102 8 9 11118 5 11112
1 17 18 11113 5 11112
139 8 9 16963 5 14391
1 17 18 14392 5 14391
26 8 9 13112 5 14407
1 17 18 12534 5 14407
26 8 9 13112 5 14407
1 17 18 11067 5 12827
102 8 9 13812 5 16964
1 17 18 12608 5 16964
26 8 9 14651 5 12827
1 17 18 11067 5 12827
57 8 9 16737 5 14405
4393 8 9 14974 5 14405
1 17 18 13280 5 14405
32 8 9 15567 5 14409
1 17 18 14121 5 14409
38 8 9 15542 5 14409
1 17 18 14121 5 14409
36 8 9 15539 5 14409
1 17 18 14121 5 14409
34 8 9 15568 5 14409
1 17 18 14121 5 14409
32 8 9 15567 5 14409
1 17 18 14121 5 14409
69 8 9 16322 5 14409
1 17 18 14121 5 14409
32 8 9 15567 5 14409
1 17 18 14121 5 14409
57 8 9 15569 5 14409
1 17 18 14121 5 14409
65 8 9 12549 5 12502
65 8 9 16321 5 14409
69 8 9 12550 5 12502
57 8 9 12565 5 12502
1 17 18 14121 5 14409
139 8 9 16838 5 12502
1 17 18 12534 5 14407
573 8 9 13117 5 14407
1 17 18 12534 5 14407
88 8 9 13118 5 14407
1 17 18 12534 5 14407
75 8 9 13121 5 14407
1 17 18 12534 5 14407
44 8 9 13126 5 14407
1 17 18 12534 5 14407
48 8 9 13127 5 14407
1 17 18 12534 5 14407
52 8 9 13128 5 14407
1 17 18 12534 5 14407
143 8 9 16839 5 12502
7 8 9 16544 5 12502
50 8 9 13139 5 14407
1 17 18 12534 5 14407
1 17 18 12503 5 12502
139 8 9 13143 5 14407
32 8 9 16965 5 12743
1 17 18 12534 5 14407
7 8 9 16544 5 12502
1 17 18 12341 5 12743
143 8 9 16966 5 14407
1 17 18 12534 5 14407
7 8 9 16967 5 14407
1 17 18 12534 5 14407
1 17 18 12503 5 12502
7 8 9 16677 5 14239
1 17 18 14241 5 14239
143 8 9 16842 5 13158
1 17 18 13159 5 13158
7 8 9 16968 5 13158
1 17 18 13159 5 13158
57 8 9 16542 5 13158
1 17 18 13159 5 13158
102 8 9 14864 5 13158
1 17 18 13159 5 13158
604 8 9 14421 5 13158
4393 8 9 16416 5 13158
4393 8 9 16416 5 13158
1 17 18 13159 5 13158
69 8 9 16322 5 14409
1 17 18 14121 5 14409
34 8 9 15568 5 14409
1 17 18 14121 5 14409
26 8 9 16969 5 12513
1 17 18 12479 5 12513
102 8 9 14523 5 6115
1 17 18 14139 5 6115
26 8 9 14934 5 6115
1 17 18 14139 5 6115
26 8 9 14934 5 6115
1 17 18 14139 5 6115
57 8 9 15569 5 14409
320 8 9 16970 5 12339
1 17 18 12340 5 12339
102 8 9 12338 5 12339
1 17 18 12340 5 12339
78 79 9 15390 5 12339
1 17 18 12340 5 12339
1 17 18 14121 5 14409
57 8 9 15569 5 14409
1 17 18 14121 5 14409
1 17 18 11933 5 16971
573 8 9 12097 5 16971
1 17 18 11933 5 16971
52 8 9 16972 5 13790
1 17 18 13789 5 13790
640 8 9 16024 5 12525
1 17 18 12447 5 12525
26 8 9 16973 5 12525
1 17 18 12447 5 12525
1 17 18 12652 5 16174
102 8 9 13269 5 16174
4393 8 9 16974 5 16174
1 17 18 12652 5 16174
69 8 9 16407 5 9597
1 17 18 14102 5 9597
57 8 9 16870 5 9597
1 17 18 14102 5 9597
69 8 9 12416 5 8881
1 17 18 12417 5 8881
7 8 9 16975 5 14725
1698 8 9 16976 5 14725
1 17 18 14726 5 14725
32 8 9 16925 5 16977
1 17 18 14116 5 16977
65 8 9 16755 5 16977
34 8 9 16759 5 16977
1 17 18 14116 5 16977
1 17 18 14069 5 14070
57 8 9 16978 5 8881
1 17 18 12417 5 8881
34 8 9 16736 5 14405
32 8 9 16208 5 14405
65 8 9 16200 5 14405
69 8 9 16209 5 14405
57 8 9 16737 5 14405
32 8 9 16208 5 14405
34 8 9 16736 5 14405
36 8 9 16735 5 14405
65 8 9 16200 5 14405
32 8 9 16208 5 14405
34 8 9 16736 5 14405
4393 8 9 16979 5 14321
1 17 18 14320 5 14321
640 8 9 16980 5 14321
1 17 18 14320 5 14321
573 8 9 16981 5 14321
1 17 18 14320 5 14321
88 8 9 16982 5 14321
1 17 18 14320 5 14321
44 8 9 16983 5 14321
1 17 18 14320 5 14321
75 8 9 16984 5 14321
1 17 18 14320 5 14321
48 8 9 16985 5 14321
1 17 18 14320 5 14321
52 8 9 16300 5 14321
1 17 18 14320 5 14321
50 8 9 16301 5 14321
1 17 18 14320 5 14321
139 8 9 16302 5 14321
1 17 18 14320 5 14321
143 8 9 16986 5 14321
1 17 18 14320 5 14321
7 8 9 15361 5 14321
1 17 18 14320 5 14321
40 8 9 16987 5 14405
42 8 9 16988 5 14405
38 8 9 16989 5 14405
36 8 9 16735 5 14405
150 8 9 16673 5 14405
34 8 9 16736 5 14405
57 8 9 16737 5 14405
150 8 9 16990 5 6072
1 17 18 11933 5 6072
32 8 9 16208 5 14405
65 8 9 16200 5 14405
150 8 9 16344 5 6072
1 17 18 11933 5 6072
1 17 18 14137 5 8556
44 8 9 16617 5 12356
48 8 9 16620 5 12356
69 8 9 16209 5 14405
26 8 9 14591 5 16927
1 17 18 12443 5 16927
52 8 9 16618 5 12356
50 8 9 16619 5 12356
1 17 18 12729 5 12551
1 17 18 12492 5 12551
1 531 532 12615 5 12551
26 8 9 13112 5 14407
1 17 18 12534 5 14407
143 8 9 16935 5 11955
139 8 9 16991 5 12551
143 8 9 16992 5 12551
143 8 9 16992 5 12551
1 17 18 11956 5 11955
7 8 9 16993 5 11955
1 17 18 11956 5 11955
7 8 9 16994 5 12551
1 17 18 12492 5 12551
57 8 9 16737 5 14405
1 17 18 13280 5 14405
44 8 9 12283 5 12279
48 8 9 12284 5 12279
52 8 9 12286 5 12279
50 8 9 12287 5 12279
139 8 9 16621 5 12356
143 8 9 16742 5 12356
7 8 9 16743 5 12356
1 17 18 14318 5 12356
7 8 9 16743 5 12356
640 8 9 16858 5 12771
7 8 9 14938 5 14405
57 8 9 16737 5 14405
1 17 18 13280 5 14405
34 8 9 16092 5 11112
139 8 9 12310 5 12279
1 17 18 11113 5 11112
102 8 9 11118 5 11112
1 17 18 11113 5 11112
32 8 9 16197 5 6072
1 17 18 11933 5 6072
34 8 9 16092 5 11112
1 17 18 11113 5 11112
143 8 9 12313 5 12279
7 8 9 12326 5 12279
65 8 9 16807 5 12765
150 8 9 16995 5 10939
40 8 9 12911 5 10939
573 8 9 16859 5 12771
88 8 9 16860 5 12771
75 8 9 16861 5 12771
44 8 9 16862 5 12771
48 8 9 16863 5 12771
52 8 9 16864 5 12771
150 8 9 16996 5 14467
50 8 9 16865 5 12771
139 8 9 16866 5 12771
143 8 9 16867 5 12771
7 8 9 16868 5 12771
1 17 18 12569 5 12771
42 8 9 11943 5 10939
38 8 9 12912 5 10939
36 8 9 11944 5 10939
34 8 9 11945 5 10939
32 8 9 11946 5 10939
65 8 9 11947 5 10939
69 8 9 11948 5 10939
57 8 9 11949 5 10939
1 17 18 11950 5 10939
32 8 9 16514 5 12279
34 8 9 16513 5 12279
48 8 9 12284 5 12279
44 8 9 12283 5 12279
75 8 9 12282 5 12279
88 8 9 12281 5 12279
640 8 9 16997 5 12279
1 17 18 12159 5 12279
36 8 9 16998 5 14467
150 8 9 16999 5 14467
34 8 9 16092 5 11112
1 17 18 12729 5 12551
1 17 18 11113 5 11112
69 8 9 16697 5 12551
57 8 9 17000 5 12551
34 8 9 17001 5 14467
32 8 9 17002 5 14467
65 8 9 17003 5 14467
69 8 9 17004 5 14467
57 8 9 17005 5 14467
1 17 18 13141 5 14467
48 8 9 16384 5 8556
52 8 9 16383 5 8556
50 8 9 16382 5 8556
139 8 9 16648 5 8556
1 17 18 14137 5 8556
26 8 9 17006 5 12771
640 8 9 16858 5 12771
1 17 18 12569 5 12771
1 17 18 12729 5 12551
640 8 9 16858 5 12771
4393 8 9 17007 5 12771
1 17 18 12569 5 12771
143 8 9 16935 5 11955
1 17 18 11956 5 11955
69 8 9 16808 5 12765
88 8 9 17008 5 12551
573 8 9 15909 5 12551
75 8 9 17009 5 12551
44 8 9 17010 5 12551
48 8 9 17011 5 12551
52 8 9 17012 5 12551
50 8 9 17013 5 12551
139 8 9 17014 5 12551
1 17 18 12729 5 12551
640 8 9 17015 5 13902
50 8 9 17016 5 13790
1 17 18 13789 5 13790
69 8 9 16697 5 12551
7 8 9 16993 5 11955
1 17 18 11956 5 11955
1 17 18 12729 5 12551
78 79 9 16035 5 12551
1 17 18 12729 5 12551
1698 8 9 15242 5 12551
78 79 9 15226 5 13079
1 17 18 13080 5 13079
1 17 18 12729 5 12551
40 8 9 17017 5 12551
1 17 18 12729 5 12551
42 8 9 16698 5 12551
1 17 18 12729 5 12551
38 8 9 17018 5 12551
1 17 18 12729 5 12551
36 8 9 16700 5 12551
1 17 18 12729 5 12551
34 8 9 16702 5 12551
1 17 18 12729 5 12551
1 17 18 12729 5 12551
52 8 9 17012 5 12551
1 17 18 12729 5 12551
1 17 18 12729 5 12551
7 8 9 17019 5 12765
57 8 9 13523 5 12765
1 17 18 12766 5 12765
57 8 9 13523 5 12765
1 17 18 12766 5 12765
69 8 9 16808 5 12765
1 17 18 12766 5 12765
65 8 9 16807 5 12765
1 17 18 12766 5 12765
32 8 9 16802 5 12765
1 17 18 12766 5 12765
26 8 9 15709 5 12551
1 17 18 12729 5 12551
573 8 9 15909 5 12551
1 17 18 12729 5 12551
75 8 9 17009 5 12551
4393 8 9 17020 5 12551
1 17 18 12729 5 12551
640 8 9 17021 5 12551
1 17 18 12729 5 12551
102 8 9 11954 5 11955
1 17 18 11956 5 11955
32 8 9 16093 5 11112
1 17 18 11113 5 11112
573 8 9 15609 5 13902
88 8 9 17022 5 13902
75 8 9 17023 5 13902
44 8 9 17024 5 13902
48 8 9 17025 5 13902
52 8 9 17026 5 13902
50 8 9 17027 5 13902
139 8 9 17028 5 13902
143 8 9 17029 5 13902
7 8 9 17030 5 13902
1 17 18 13903 5 13902
139 8 9 17031 5 13790
1 17 18 13789 5 13790
69 8 9 11934 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
57 8 9 11935 5 11112
1 17 18 11113 5 11112
1 17 173 17032 5 175
1 17 176 17033 5 175
143 8 9 17034 5 13790
1 17 18 13789 5 13790
7 8 9 17035 5 13790
1 17 18 13789 5 13790
1 531 532 17036 5 7500
1 17 18 14215 5 7500
48 8 9 17037 5 15829
1 17 18 12488 5 15829
52 8 9 17038 5 15829
1 17 18 12488 5 15829
50 8 9 17039 5 15829
1 17 18 12488 5 15829
139 8 9 17040 5 15829
1 17 18 12488 5 15829
143 8 9 16674 5 15829
1 17 18 12488 5 15829
36 8 9 12545 5 12502
1 17 18 12503 5 12502
34 8 9 12547 5 12502
1 17 18 12503 5 12502
36 8 9 12545 5 12502
42 8 9 12542 5 12502
38 8 9 12543 5 12502
36 8 9 12545 5 12502
1 17 18 12503 5 12502
32 8 9 12548 5 12502
1 17 18 12503 5 12502
32 8 9 12548 5 12502
1 17 18 12503 5 12502
34 8 9 12547 5 12502
634 8 9 16876 5 12502
1 17 18 12503 5 12502
1 17 18 11932 5 13685
640 8 9 15776 5 13685
4393 8 9 17041 5 13685
1 17 18 11932 5 13685
40 8 9 17042 5 16405
573 8 9 12381 5 13685
1 17 18 11932 5 13685
88 8 9 12382 5 13685
1 17 18 11932 5 13685
75 8 9 12383 5 13685
1 17 18 11932 5 13685
42 8 9 17043 5 16405
38 8 9 17044 5 16405
36 8 9 17045 5 16405
34 8 9 17046 5 16405
32 8 9 17047 5 16405
65 8 9 17048 5 16405
69 8 9 17049 5 16405
57 8 9 17050 5 16405
44 8 9 12384 5 13685
102 8 9 16406 5 16405
636 8 9 15038 5 16405
604 8 9 15039 5 16405
1 17 18 11932 5 13685
102 8 9 14519 5 13685
1 17 18 11932 5 13685
1698 8 9 15773 5 13685
1 17 18 11932 5 13685
640 8 9 15776 5 13685
1 17 18 11932 5 13685
573 8 9 12381 5 13685
1 17 18 11932 5 13685
50 8 9 16653 5 12339
139 8 9 16654 5 12339
143 8 9 16652 5 12339
7 8 9 16656 5 12339
1 17 18 12340 5 12339
634 8 9 15037 5 16405
636 8 9 15038 5 16405
604 8 9 15039 5 16405
75 8 9 17051 5 12339
1 17 18 12340 5 12339
44 8 9 17052 5 12339
1 17 18 12340 5 12339
48 8 9 16650 5 12339
1 17 18 12340 5 12339
52 8 9 16651 5 12339
1 17 18 12340 5 12339
50 8 9 16653 5 12339
1 17 18 12340 5 12339
7 8 9 16656 5 12339
1 17 18 12340 5 12339
4393 8 9 15945 5 16405
139 8 9 16654 5 12339
640 8 9 16920 5 16405
1 17 18 12340 5 12339
143 8 9 16652 5 12339
26 8 9 15946 5 16405
1 17 18 14173 5 16405
26 8 9 15946 5 16405
69 8 9 12916 5 12339
573 8 9 17053 5 16405
88 8 9 17054 5 16405
75 8 9 17055 5 16405
44 8 9 17056 5 16405
48 8 9 17057 5 16405
52 8 9 17058 5 16405
50 8 9 17059 5 16405
139 8 9 17060 5 16405
143 8 9 17061 5 16405
7 8 9 17062 5 16405
1 17 18 14173 5 16405
57 8 9 12917 5 12339
1 17 18 12340 5 12339
640 8 9 17063 5 11999
57 8 9 16978 5 8881
7 8 9 13397 5 8881
1 17 18 12417 5 8881
1 17 18 14121 5 14409
640 8 9 13955 5 15991
4393 8 9 13954 5 15991
1 17 18 12052 5 15991
573 8 9 16095 5 15991
1 17 18 12052 5 15991
88 8 9 17064 5 15991
1 17 18 12052 5 15991
75 8 9 17065 5 15991
1 17 18 12052 5 15991
44 8 9 17066 5 15991
1 17 18 12052 5 15991
48 8 9 17067 5 15991
1 17 18 12052 5 15991
52 8 9 17068 5 15991
1 17 18 12052 5 15991
50 8 9 17069 5 15991
1 17 18 12052 5 15991
139 8 9 17070 5 15991
1 17 18 12052 5 15991
143 8 9 17071 5 15991
1 17 18 12052 5 15991
7 8 9 17072 5 15991
1 17 18 12052 5 15991
78 79 9 12556 5 15991
1 17 18 12052 5 15991
1 17 18 12443 5 16927
102 8 9 17073 5 16927
1 17 18 12443 5 16927
26 8 9 14591 5 16927
1 17 18 12443 5 16927
26 8 9 13320 5 16971
1 17 18 11933 5 16971
26 8 9 15545 5 14409
1 17 18 14121 5 14409
4393 8 9 17074 5 11999
1 17 18 12314 5 11999
1 17 18 13206 5 13205
26 8 9 14632 5 13205
1 17 18 13206 5 13205
640 8 9 17063 5 11999
1 17 18 12314 5 11999
52 8 9 14815 5 11999
1 17 18 12314 5 11999
26 8 9 17075 5 15918
1 17 18 13295 5 15918
26 8 9 17076 5 12356
1 17 18 14028 5 12356
78 79 9 14266 5 12356
1 17 18 14028 5 12356
640 8 9 17063 5 11999
1 17 18 12314 5 11999
7 8 9 17077 5 11999
1 17 18 12314 5 11999
640 8 9 17063 5 11999
1 17 18 12314 5 11999
52 8 9 12286 5 12279
48 8 9 12284 5 12279
44 8 9 12283 5 12279
88 8 9 12281 5 12279
573 8 9 12158 5 12279
57 8 9 17078 5 12279
4393 8 9 17079 5 12279
640 8 9 16997 5 12279
1 17 18 12159 5 12279
65 8 9 17080 5 17081
69 8 9 17082 5 17081
57 8 9 17083 5 17081
1 17 18 14069 5 17081
320 8 9 11968 5 12453
1 17 18 11970 5 12453
634 8 9 11965 5 12453
1 17 18 11970 5 12453
636 8 9 12014 5 12453
1 17 18 11970 5 12453
604 8 9 11967 5 12453
4393 8 9 13500 5 12453
1 17 18 11970 5 12453
1 17 18 11970 5 12453
640 8 9 13501 5 12453
1 17 18 11970 5 12453
640 8 9 13501 5 12453
1 17 18 11970 5 12453
573 8 9 12020 5 12453
1 17 18 11970 5 12453
88 8 9 12019 5 12453
1 17 18 11970 5 12453
75 8 9 12018 5 12453
1 17 18 11970 5 12453
44 8 9 12017 5 12453
1 17 18 11970 5 12453
48 8 9 12016 5 12453
1 17 18 11970 5 12453
52 8 9 13502 5 12453
1 17 18 11970 5 12453
26 8 9 14861 5 12695
1 17 18 12696 5 12695
50 8 9 13503 5 12453
1 17 18 11970 5 12453
139 8 9 13504 5 12453
1 17 18 11970 5 12453
143 8 9 12138 5 12453
1 17 18 11970 5 12453
7 8 9 12136 5 12453
1 17 18 11970 5 12453
7 8 9 12136 5 12453
1 17 18 11970 5 12453
143 8 9 12138 5 12453
1 17 18 11970 5 12453
143 8 9 12138 5 12453
1 17 18 11970 5 12453
7 8 9 12136 5 12453
320 8 9 11968 5 12453
1 17 18 11970 5 12453
57 8 9 12032 5 12453
57 8 9 15232 5 6072
1 17 18 11933 5 6072
4393 8 9 13500 5 12453
1 17 18 11970 5 12453
102 8 9 14310 5 12695
1 17 18 12696 5 12695
320 8 9 12065 5 17084
1 17 18 11135 5 17084
640 8 9 16869 5 17084
4393 8 9 12081 5 17084
1 17 18 11135 5 17084
573 8 9 12092 5 17084
1 17 18 11135 5 17084
88 8 9 12151 5 17084
1 17 18 11135 5 17084
75 8 9 12152 5 17084
1 17 18 11135 5 17084
44 8 9 12093 5 17084
1 17 18 11135 5 17084
48 8 9 12143 5 17084
1 17 18 11135 5 17084
52 8 9 12144 5 17084
1 17 18 11135 5 17084
50 8 9 12145 5 17084
1 17 18 11135 5 17084
139 8 9 12146 5 17084
1 17 18 11135 5 17084
143 8 9 12147 5 17084
1 17 18 11135 5 17084
7 8 9 12148 5 17084
1 17 18 11135 5 17084
143 8 9 17085 5 14391
7 8 9 12148 5 17084
1 17 18 14392 5 14391
1 17 18 11135 5 17084
1 17 18 14392 5 14391
32 8 9 16287 5 14391
1 17 18 14392 5 14391
34 8 9 16285 5 14391
1 17 18 14392 5 14391
69 8 9 16430 5 14391
1 17 18 14392 5 14391
57 8 9 16442 5 14391
1 17 18 14392 5 14391
7 8 9 16469 5 14391
1 17 18 14392 5 14391
52 8 9 16346 5 11112
1 17 18 11113 5 11112
50 8 9 17086 5 11112
1 17 18 11113 5 11112
139 8 9 17087 5 11112
1 17 18 11113 5 11112
143 8 9 17088 5 11112
1 17 18 11113 5 11112
7 8 9 17089 5 11112
1 17 18 11113 5 11112
26 8 9 15709 5 12551
1 17 18 12729 5 12551
102 8 9 15883 5 12551
4393 8 9 17020 5 12551
1 17 18 12729 5 12551
640 8 9 17021 5 12551
1 17 18 12729 5 12551
26 8 9 15834 5 13753
320 8 9 17090 5 13753
280 8 9 17091 5 13753
40 8 9 17092 5 13753
150 8 9 17093 5 13753
42 8 9 17094 5 13753
38 8 9 17095 5 13753
150 8 9 17096 5 13753
36 8 9 17097 5 13753
150 8 9 17098 5 13753
34 8 9 17099 5 13753
32 8 9 17100 5 13753
65 8 9 17101 5 13753
69 8 9 17102 5 13753
57 8 9 17103 5 13753
4393 8 9 15048 5 13753
1 17 18 13752 5 13753
640 8 9 15049 5 13753
573 8 9 15050 5 13753
88 8 9 15051 5 13753
75 8 9 15052 5 13753
44 8 9 15053 5 13753
48 8 9 15054 5 13753
52 8 9 15055 5 13753
50 8 9 15056 5 13753
139 8 9 15057 5 13753
143 8 9 15058 5 13753
7 8 9 15059 5 13753
1 17 18 13752 5 13753
102 8 9 17104 5 13753
1 17 18 13752 5 13753
1 17 18 14318 5 12356
102 8 9 16571 5 11999
1 17 18 12314 5 11999
150 8 9 17105 5 11999
1 17 18 12314 5 11999
150 8 9 17106 5 11999
1 17 18 12314 5 11999
1 17 18 12314 5 11999
150 8 9 17107 5 11999
1 17 18 12314 5 11999
7 8 9 17077 5 11999
1 17 18 12314 5 11999
102 8 9 16571 5 11999
1 17 18 12314 5 11999
40 8 9 17108 5 11999
1 17 18 12314 5 11999
42 8 9 17109 5 11999
1 17 18 12314 5 11999
38 8 9 12316 5 11999
1 17 18 12314 5 11999
42 8 9 17109 5 11999
1 17 18 12314 5 11999
38 8 9 12316 5 11999
1 17 18 12314 5 11999
36 8 9 12317 5 11999
1 17 18 12314 5 11999
150 8 9 17107 5 11999
1 17 18 12314 5 11999
34 8 9 12318 5 11999
1 17 18 12314 5 11999
32 8 9 12319 5 11999
1 17 18 12314 5 11999
65 8 9 12320 5 11999
1 17 18 12314 5 11999
69 8 9 12321 5 11999
1 17 18 12314 5 11999
57 8 9 12322 5 11999
1 17 18 12314 5 11999
26 8 9 15347 5 8637
4393 8 9 17110 5 8637
1 17 18 13911 5 8637
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
32 8 9 16093 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
57 8 9 11935 5 11112
1 17 18 11113 5 11112
1 17 18 12431 5 12432
26 8 9 15197 5 12432
1 17 18 12431 5 12432
26 8 9 15066 5 13130
1 17 18 13131 5 13130
102 8 9 14864 5 13158
1 17 18 13159 5 13158
1698 8 9 14865 5 13158
1 17 18 13159 5 13158
640 8 9 16333 5 13862
1 17 18 14107 5 13862
1 17 18 11113 5 11112
38 8 9 16938 5 11112
1 17 18 11113 5 11112
36 8 9 16085 5 11112
1 17 18 11113 5 11112
32 8 9 16093 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
57 8 9 11935 5 11112
1 17 18 11113 5 11112
1 17 18 13295 5 13296
1 17 353 16214 5 13296
1 17 353 16214 5 13296
1 17 353 16214 5 13296
1 17 18 13295 5 13296
640 8 9 16553 5 13296
1 17 18 13295 5 13296
573 8 9 17111 5 13296
1 17 18 13295 5 13296
88 8 9 17112 5 13296
1 17 18 13295 5 13296
75 8 9 17113 5 13296
1 17 18 13295 5 13296
44 8 9 17114 5 13296
1 17 18 13295 5 13296
48 8 9 17115 5 13296
1 17 18 13295 5 13296
52 8 9 17116 5 13296
1 17 18 13295 5 13296
50 8 9 17117 5 13296
1 17 18 13295 5 13296
139 8 9 17118 5 13296
1 17 18 13295 5 13296
143 8 9 17119 5 13296
1 17 18 13295 5 13296
7 8 9 17120 5 13296
1 17 18 13295 5 13296
1698 8 9 15224 5 13296
1 17 18 13295 5 13296
1698 8 9 15224 5 13296
1 17 18 13295 5 13296
26 8 9 17075 5 13296
1 17 18 13295 5 13296
7 8 9 16239 5 17081
1 17 18 14069 5 17081
50 8 9 16236 5 17081
4393 8 9 17121 5 17081
1 17 18 14069 5 17081
1 17 18 14089 5 14090
69 8 9 11934 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
640 8 9 17122 5 14090
1 17 18 14089 5 14090
573 8 9 17123 5 14090
1 17 18 14089 5 14090
88 8 9 17124 5 14090
1 17 18 14089 5 14090
1 17 18 11113 5 11112
75 8 9 17125 5 14090
1 17 18 14089 5 14090
1 17 18 14089 5 14090
32 8 9 16093 5 11112
1 17 18 11113 5 11112
34 8 9 16092 5 11112
1 17 18 11113 5 11112
44 8 9 17126 5 14090
65 8 9 16555 5 11112
1 17 18 14089 5 14090
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
57 8 9 11935 5 11112
48 8 9 17127 5 14090
1 17 18 11113 5 11112
1 17 18 14089 5 14090
52 8 9 17128 5 14090
1 17 18 14089 5 14090
50 8 9 17129 5 14090
1 17 18 14089 5 14090
139 8 9 17130 5 14090
1 17 18 14089 5 14090
143 8 9 17131 5 14090
1 17 18 14089 5 14090
7 8 9 17132 5 14090
4393 8 9 17133 5 14090
1 17 18 14089 5 14090
32 8 9 17134 5 8881
65 8 9 12414 5 8881
69 8 9 12416 5 8881
4393 8 9 16212 5 8881
4393 8 9 16212 5 8881
102 8 9 13669 5 8881
1 17 18 12417 5 8881
1 17 18 7491 5 16152
1 17 18 12777 5 12775
1 17 18 11113 5 11112
34 8 9 16092 5 11112
1 17 18 11113 5 11112
32 8 9 16093 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
102 8 9 11118 5 11112
1 17 18 11113 5 11112
1698 8 9 16552 5 11112
26 8 9 13416 5 13417
1 17 18 12341 5 13417
1698 8 9 15145 5 13417
1 17 18 12341 5 13417
1 17 18 11113 5 11112
32 8 9 16093 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
102 8 9 11118 5 11112
1 17 18 11113 5 11112
36 8 9 16085 5 11112
1 17 18 11113 5 11112
34 8 9 16092 5 11112
1 17 18 11113 5 11112
32 8 9 16093 5 11112
1 17 18 11113 5 11112
65 8 9 16555 5 11112
1 17 18 11113 5 11112
69 8 9 11934 5 11112
1 17 18 11113 5 11112
57 8 9 11935 5 11112
1 17 18 11113 5 11112
1698 8 9 16552 5 11112
1 17 18 11113 5 11112
32 8 9 16537 5 17135
1 17 18 14103 5 17135
65 8 9 16538 5 17135
1 17 18 14103 5 17135
32 8 9 16537 5 17135
1 17 18 14103 5 17135
65 8 9 16538 5 17135
1 17 18 14103 5 17135
50 8 9 16236 5 17081
69 8 9 16539 5 17135
1 17 18 14103 5 17135
1 17 18 14069 5 17081
1 531 532 14157 5 17081
26 8 9 15225 5 17081
1 17 18 14069 5 17081
52 8 9 17136 5 12432
1 17 18 12431 5 12432
634 8 9 15209 5 12432
1 17 18 12431 5 12432
1 17 18 14062 5 16434
7 8 9 16451 5 16434
1 17 18 14062 5 16434
1698 8 9 14637 5 16434
1 17 18 14062 5 16434
102 8 9 14638 5 16434
1 17 18 14062 5 16434
26 8 9 14640 5 16434
1 17 18 14062 5 16434
36 8 9 17137 5 9597
573 8 9 14991 5 9597
88 8 9 14776 5 9597
75 8 9 14994 5 9597
44 8 9 14995 5 9597
48 8 9 14996 5 9597
52 8 9 14997 5 9597
1 17 18 14102 5 9597
50 8 9 16357 5 9597
1 17 18 14102 5 9597
1 17 18 12657 5 14260
26 8 9 15259 5 13999
1 17 18 13971 5 13999
26 8 9 13320 5 16971
1 17 18 11933 5 16971
69 8 9 15231 5 16971
1 17 18 11933 5 16971
26 8 9 17138 5 9597
1 17 18 14102 5 9597
4393 8 9 13831 5 9132
1 17 18 12608 5 9132
640 8 9 13832 5 9132
1 17 18 12608 5 9132
57 8 9 16870 5 9597
1 17 18 14102 5 9597
57 8 9 12788 5 12707
1 17 18 12708 5 12707
573 8 9 17139 5 6115
1 17 18 14139 5 6115
88 8 9 17140 5 6115
1 17 18 14139 5 6115
75 8 9 17141 5 6115
1 17 18 14139 5 6115
69 8 9 12916 5 12339
1 17 18 12340 5 12339
143 8 9 16652 5 12339
1 17 18 12340 5 12339
7 8 9 16656 5 12339
1 17 18 12340 5 12339
1 531 532 15389 5 12339
38 8 9 15505 5 12339
36 8 9 13592 5 12339
150 8 9 17142 5 12339
34 8 9 13593 5 12339
32 8 9 13587 5 12339
65 8 9 12915 5 12339
69 8 9 12916 5 12339
1 17 18 12340 5 12339
26 8 9 17143 5 12339
57 8 9 12917 5 12339
1 17 18 12340 5 12339
88 8 9 15096 5 12510
1 17 18 12344 5 12510
573 8 9 14516 5 12510
1 17 18 12344 5 12510
52 8 9 15245 5 12510
1 17 18 12344 5 12510
48 8 9 15097 5 12510
1 17 18 12344 5 12510
